PAR with T = 10,101362874779,93768999870,93543919917,93495866411,93494387648,93493886301,93840057951,93247377036,93927902548,93273734133,93848430802,93449689422,93330950114,93879925279,93731707195,93578150915,93984252135,93887145179,92919124781,93550241308
PAR with T = 100,93944526704,93960253140,93708364694,93771359752,93737304805,93847668902,94164889033,93958332067,93905669518,93406209874,93931556084,93954590170,94192266160,93005432201,94024352579,93808001714,93106819801,93820464245,93062664757,94007335065
PAR with T = 250,93698007715,94055168475,93747821347,94029057665,93215863801,94020202323,94141558664,93698383332,93895554384,93858959600,93887172690,93968569934,93349051782,93790646860,93843676622,93960373390,94163868183,94093115139,93714965778,94020731385
PAR with T = 500,94176649884,94145613147,94158761863,93454900122,93970248723,94157471264,93821753967,93810581936,94152068534,93761514224,94095755437,93874689551,94147435163,93809030377,93875362327,93773611439,94279857393,94168248533,93059104195,94033837659
PAR with T = 1000,93990903825,94235962187,94183419466,93757106930,93071670711,94159118426,94229219720,93390176792,94028873860,94201776032,94141042082,94094747625,94293971491,93133019512,94204436302,93910583458,94307350134,93866941059,94088076831,94245928287
PAR with T = 2000,94576325500,93317684011,93731332226,94005047113,93382198806,94322774482,94015367300,93429649812,93661396698,94343693103,94242263724,94348163633,93447704471,94304805076,93435406409,94216988493,93557107476,94580939672,93446094320,94354722804
PAR with T = 5000,93857855220,94662779628,94903076966,94759901787,94681577496,94717180234,94921362325,94782493421,94771136718,94927055482,93778979874,94773125075,94706851015,94684686796,94704574496,94865243423,94497106158,94836341208,94708275051,94773046436
PAR with T = 1000,93955192500,94232770960,94057880229,94208306501,93322282117,93984455716,93871657947,96249568492,93460685863,93301468273,93986156110,94148834215,94132785702,93927559938,94314661743,93946409021,94220612657,94026147709,94171296231,93984021642
